"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/2015","973.35","1,024.35","1,024.35","973.20","","-4.94%"
"08/23/2015","1,023.95","1,024.40","1,029.00","1,021.70","","0.41%"
"08/21/2015","1,019.80","1,032.75","1,038.30","1,016.55","","-1.27%"
"08/20/2015","1,032.90","1,012.55","1,035.80","1,012.55","","2.01%"
"08/19/2015","1,012.50","995.00","1,016.80","988.50","","1.76%"
"08/18/2015","994.95","998.50","1,001.35","981.05","","-0.39%"
"08/17/2015","998.80","993.35","1,001.30","989.60","","0.54%"
"08/16/2015","993.45","991.90","994.65","991.20","","0.07%"
"08/14/2015","992.75","991.25","1,003.60","987.15","","0.16%"
"08/13/2015","991.15","1,001.05","1,003.10","988.20","","-0.95%"
"08/12/2015","1,000.65","988.45","1,006.90","978.90","","1.30%"
"08/11/2015","987.80","986.65","1,001.75","975.25","","0.12%"
"08/10/2015","986.60","958.25","991.75","956.70","","3.01%"
"08/09/2015","957.75","961.80","962.05","957.75","","-0.56%"
"08/07/2015","963.10","952.90","966.45","946.45","","1.08%"
"08/06/2015","952.80","950.10","957.80","946.35","","0.29%"
"08/05/2015","950.05","950.95","956.10","947.25","","-0.11%"
"08/04/2015","951.10","956.40","961.45","945.45","","-0.55%"
"08/03/2015","956.35","985.25","985.75","956.35","","-2.91%"
"08/02/2015","985.05","983.40","986.45","982.70","","0.09%"
"07/31/2015","984.15","991.80","995.80","973.75","","-0.77%"
"07/30/2015","991.80","988.25","994.35","978.65","","0.34%"
"07/29/2015","988.45","984.45","989.90","977.70","","0.41%"
"07/28/2015","984.40","983.05","987.15","976.95","","0.15%"
"07/27/2015","982.95","988.55","992.55","976.00","","-0.56%"
"07/26/2015","988.45","987.55","988.90","984.15","","0.03%"
"07/24/2015","988.15","981.55","990.45","969.30","","0.65%"
"07/23/2015","981.80","984.50","999.50","974.10","","-0.30%"
"07/22/2015","984.75","974.75","985.70","961.95","","1.02%"
"07/21/2015","974.85","973.80","993.45","966.40","","0.15%"
"07/20/2015","973.40","996.45","997.10","947.35","","-2.29%"
"07/19/2015","996.25","995.55","996.75","993.05","","0.22%"
"07/17/2015","994.05","1,009.80","1,010.05","993.60","","-1.55%"
"07/16/2015","1,009.75","1,021.50","1,021.50","1,006.30","","-1.12%"
"07/15/2015","1,021.20","1,028.15","1,031.75","1,014.75","","-0.68%"
"07/14/2015","1,028.20","1,034.60","1,036.55","1,025.90","","-0.58%"
"07/13/2015","1,034.15","1,031.65","1,037.85","1,021.25","","0.20%"
"07/12/2015","1,032.05","1,031.55","1,035.85","1,031.20","","-0.11%"
"07/10/2015","1,033.15","1,022.55","1,039.40","1,022.20","","1.03%"
"07/09/2015","1,022.65","1,025.40","1,041.25","1,021.10","","-0.29%"
"07/08/2015","1,025.60","1,032.55","1,038.70","1,010.95","","-0.66%"
"07/07/2015","1,032.45","1,064.10","1,069.65","1,027.55","","-3.00%"
"07/06/2015","1,064.40","1,080.75","1,081.45","1,049.10","","-1.52%"
"07/05/2015","1,080.85","1,088.85","1,088.90","1,080.20","","-0.30%"
"07/03/2015","1,084.05","1,083.55","1,087.40","1,082.15","","-0.05%"
"07/02/2015","1,084.55","1,083.50","1,087.50","1,075.05","","0.09%"
"07/01/2015","1,083.55","1,076.70","1,090.90","1,076.70","","0.39%"
"06/30/2015","1,079.35","1,082.65","1,087.15","1,075.70","","-0.30%"
"06/29/2015","1,082.55","1,081.60","1,086.45","1,068.50","","0.10%"
"06/28/2015","1,081.45","1,083.20","1,096.65","1,081.45","","-0.24%"
"06/26/2015","1,084.10","1,083.55","1,084.75","1,071.50","","0.01%"
"06/25/2015","1,084.00","1,075.05","1,087.25","1,072.25","","0.80%"
"06/24/2015","1,075.35","1,068.50","1,076.70","1,064.85","","0.59%"
"06/23/2015","1,069.00","1,063.35","1,075.15","1,061.05","","0.54%"
"06/22/2015","1,063.30","1,082.95","1,083.85","1,058.80","","-1.80%"
"06/21/2015","1,082.75","1,085.05","1,085.85","1,082.25","","-0.18%"
"06/19/2015","1,084.70","1,084.55","1,089.10","1,082.05","","0.02%"
"06/18/2015","1,084.45","1,081.95","1,096.10","1,079.30","","0.22%"
"06/17/2015","1,082.05","1,080.30","1,086.20","1,071.80","","0.15%"
"06/16/2015","1,080.45","1,088.50","1,094.35","1,078.30","","-0.73%"
"06/15/2015","1,088.45","1,097.55","1,097.55","1,077.15","","-0.84%"
"06/14/2015","1,097.65","1,098.05","1,099.25","1,095.30","","0.24%"
"06/12/2015","1,095.00","1,107.55","1,107.65","1,094.35","","-1.14%"
"06/11/2015","1,107.65","1,114.70","1,117.10","1,101.65","","-0.62%"
"06/10/2015","1,114.55","1,109.00","1,119.50","1,105.85","","0.49%"
"06/09/2015","1,109.10","1,102.95","1,114.90","1,102.45","","0.58%"
"06/08/2015","1,102.75","1,094.40","1,103.90","1,094.30","","0.78%"
"06/07/2015","1,094.25","1,097.05","1,097.05","1,094.25","","-0.17%"
"06/05/2015","1,096.10","1,100.95","1,101.05","1,088.55","","-0.45%"
"06/04/2015","1,101.00","1,105.25","1,109.30","1,095.50","","-0.37%"
"06/03/2015","1,105.05","1,113.40","1,116.95","1,100.80","","-0.75%"
"06/02/2015","1,113.35","1,104.40","1,114.80","1,101.35","","0.81%"
"06/01/2015","1,104.35","1,111.45","1,123.95","1,102.90","","-0.65%"
"05/31/2015","1,111.55","1,112.70","1,113.95","1,110.55","","-0.08%"
"05/29/2015","1,112.40","1,118.25","1,119.80","1,111.05","","-0.51%"
"05/28/2015","1,118.15","1,119.75","1,127.35","1,108.95","","-0.14%"
"05/27/2015","1,119.75","1,126.45","1,131.05","1,115.65","","-0.60%"
"05/26/2015","1,126.50","1,149.10","1,149.90","1,123.20","","-1.96%"
"05/25/2015","1,149.05","1,145.45","1,152.25","1,144.05","","0.34%"
"05/24/2015","1,145.15","1,147.20","1,147.20","1,144.50","","-0.16%"
"05/22/2015","1,146.95","1,154.35","1,161.70","1,144.55","","-0.68%"
"05/21/2015","1,154.75","1,156.20","1,159.65","1,145.75","","-0.12%"
"05/20/2015","1,156.10","1,153.65","1,160.55","1,148.20","","0.20%"
"05/19/2015","1,153.80","1,174.25","1,174.30","1,147.85","","-1.75%"
"05/18/2015","1,174.30","1,167.85","1,179.60","1,164.05","","0.59%"
"05/17/2015","1,167.45","1,169.30","1,170.45","1,167.25","","-0.11%"
"05/15/2015","1,168.70","1,159.35","1,172.80","1,150.90","","0.80%"
"05/14/2015","1,159.40","1,147.30","1,166.45","1,147.00","","1.04%"
"05/13/2015","1,147.50","1,132.50","1,153.05","1,130.10","","1.28%"
"05/12/2015","1,133.05","1,126.60","1,141.50","1,126.25","","0.62%"
"05/11/2015","1,126.10","1,142.15","1,143.20","1,122.60","","-1.40%"
"05/10/2015","1,142.05","1,142.05","1,143.40","1,140.95","","0.03%"
"05/08/2015","1,141.75","1,132.65","1,145.50","1,130.60","","0.81%"
"05/07/2015","1,132.55","1,143.05","1,144.65","1,130.35","","-0.99%"
"05/06/2015","1,143.85","1,148.55","1,150.75","1,136.65","","-0.40%"
"05/05/2015","1,148.40","1,148.25","1,157.35","1,142.60","","0.01%"
"05/04/2015","1,148.30","1,129.55","1,154.30","1,129.15","","1.69%"
"05/03/2015","1,129.20","1,129.95","1,131.10","1,128.35","","-0.19%"
"05/01/2015","1,131.40","1,142.40","1,145.50","1,126.40","","-0.96%"
"04/30/2015","1,142.35","1,153.05","1,156.15","1,131.30","","-0.96%"
"04/29/2015","1,153.45","1,155.85","1,162.90","1,151.15","","-0.20%"
"04/28/2015","1,155.80","1,142.75","1,160.95","1,140.60","","1.14%"
"04/27/2015","1,142.75","1,123.50","1,154.55","1,117.95","","1.67%"
"04/26/2015","1,124.00","1,126.30","1,126.30","1,123.75","","0.01%"
"04/24/2015","1,123.85","1,136.25","1,138.20","1,118.60","","-1.10%"
"04/23/2015","1,136.35","1,132.60","1,139.85","1,126.50","","0.34%"
"04/22/2015","1,132.55","1,149.65","1,150.65","1,129.00","","-1.48%"
"04/21/2015","1,149.60","1,150.25","1,159.70","1,145.50","","-0.05%"
"04/20/2015","1,150.20","1,173.40","1,174.20","1,144.05","","-1.96%"
"04/19/2015","1,173.25","1,170.75","1,174.25","1,170.75","","0.12%"
"04/17/2015","1,171.90","1,161.90","1,172.50","1,160.00","","0.86%"
"04/16/2015","1,161.95","1,164.20","1,174.85","1,153.65","","-0.20%"
"04/15/2015","1,164.25","1,153.30","1,164.75","1,147.10","","0.95%"
"04/14/2015","1,153.25","1,155.10","1,160.65","1,141.35","","-0.16%"
"04/13/2015","1,155.15","1,174.55","1,175.10","1,149.20","","-1.65%"
"04/12/2015","1,174.50","1,172.60","1,175.30","1,172.60","","0.08%"
"04/10/2015","1,173.60","1,156.80","1,177.65","1,156.45","","1.47%"
"04/09/2015","1,156.55","1,163.85","1,166.90","1,155.50","","-0.67%"
"04/08/2015","1,164.30","1,170.60","1,177.95","1,161.30","","-0.49%"
"04/07/2015","1,170.05","1,174.75","1,175.85","1,165.10","","-0.41%"
"04/06/2015","1,174.90","1,174.70","1,187.95","1,172.50","","0.00%"
"04/05/2015","1,174.85","1,162.60","1,174.90","1,162.45","","1.67%"
"04/02/2015","1,155.50","1,161.65","1,165.85","1,150.60","","-0.49%"
"04/01/2015","1,161.20","1,139.60","1,169.05","1,133.20","","1.90%"
"03/31/2015","1,139.55","1,120.10","1,144.60","1,115.35","","1.75%"
"03/30/2015","1,119.90","1,138.60","1,138.80","1,114.85","","-1.65%"
"03/29/2015","1,138.65","1,140.70","1,141.05","1,136.40","","-0.03%"
"03/27/2015","1,138.95","1,152.90","1,153.90","1,137.60","","-1.22%"
"03/26/2015","1,153.00","1,143.70","1,163.50","1,142.65","","0.86%"
"03/25/2015","1,143.20","1,138.75","1,151.45","1,135.15","","0.38%"
"03/24/2015","1,138.85","1,146.65","1,147.60","1,132.45","","-0.67%"
"03/23/2015","1,146.50","1,140.70","1,149.45","1,134.25","","0.52%"
"03/22/2015","1,140.55","1,137.25","1,140.75","1,134.95","","0.25%"
"03/20/2015","1,137.65","1,123.55","1,143.85","1,119.40","","1.25%"
"03/19/2015","1,123.60","1,125.10","1,132.90","1,111.70","","-0.13%"
"03/18/2015","1,125.05","1,093.75","1,125.30","1,087.65","","2.80%"
"03/17/2015","1,094.45","1,107.75","1,109.35","1,087.10","","-1.24%"
"03/16/2015","1,108.15","1,116.70","1,121.40","1,105.05","","-0.76%"
"03/15/2015","1,116.65","1,118.60","1,119.10","1,114.15","","-0.04%"
"03/13/2015","1,117.05","1,117.65","1,124.35","1,113.25","","-0.04%"
"03/12/2015","1,117.55","1,122.00","1,131.70","1,112.45","","-0.34%"
"03/11/2015","1,121.40","1,130.25","1,136.75","1,113.80","","-0.81%"
"03/10/2015","1,130.55","1,147.60","1,148.90","1,128.25","","-1.48%"
"03/09/2015","1,147.50","1,158.30","1,159.00","1,146.40","","-0.96%"
"03/08/2015","1,158.60","1,161.15","1,161.60","1,158.60","","-0.17%"
"03/06/2015","1,160.60","1,181.15","1,183.15","1,156.85","","-1.77%"
"03/05/2015","1,181.55","1,183.60","1,192.45","1,178.10","","-0.18%"
"03/04/2015","1,183.70","1,186.25","1,188.05","1,175.35","","-0.23%"
"03/03/2015","1,186.45","1,187.15","1,196.80","1,177.55","","-0.08%"
"03/02/2015","1,187.40","1,184.80","1,193.65","1,182.80","","0.22%"
"03/01/2015","1,184.85","1,185.55","1,186.20","1,184.15","","-0.32%"
"02/27/2015","1,188.70","1,177.75","1,191.45","1,167.15","","0.92%"
"02/26/2015","1,177.85","1,173.75","1,192.45","1,171.15","","0.32%"
"02/25/2015","1,174.15","1,167.05","1,177.25","1,164.15","","0.46%"
"02/24/2015","1,168.80","1,164.95","1,170.00","1,155.10","","0.33%"
"02/23/2015","1,165.00","1,165.40","1,172.50","1,155.70","","-0.02%"
"02/22/2015","1,165.25","1,166.70","1,166.70","1,163.55","","0.07%"
"02/20/2015","1,164.45","1,172.25","1,175.15","1,156.65","","-0.67%"
"02/19/2015","1,172.30","1,173.25","1,184.75","1,164.15","","-0.09%"
"02/18/2015","1,173.35","1,181.80","1,183.35","1,163.10","","-0.71%"
"02/17/2015","1,181.75","1,208.25","1,210.10","1,168.75","","-2.21%"
"02/16/2015","1,208.40","1,210.40","1,217.55","1,204.35","","-0.14%"
"02/15/2015","1,210.05","1,208.20","1,210.85","1,208.20","","0.16%"
"02/13/2015","1,208.15","1,200.85","1,214.90","1,196.75","","0.59%"
"02/12/2015","1,201.10","1,198.10","1,207.35","1,194.25","","0.23%"
"02/11/2015","1,198.40","1,207.60","1,214.05","1,193.20","","-0.77%"
"02/10/2015","1,207.75","1,218.95","1,225.60","1,204.80","","-0.96%"
"02/09/2015","1,219.40","1,228.55","1,231.35","1,210.20","","-0.75%"
"02/08/2015","1,228.60","1,225.45","1,228.90","1,224.40","","0.39%"
"02/06/2015","1,223.85","1,250.75","1,258.55","1,220.15","","-2.21%"
"02/05/2015","1,251.55","1,244.65","1,257.55","1,230.55","","0.56%"
"02/04/2015","1,244.60","1,234.60","1,247.60","1,231.65","","0.81%"
"02/03/2015","1,234.65","1,230.35","1,242.60","1,223.05","","0.35%"
"02/02/2015","1,230.30","1,237.85","1,241.95","1,223.80","","-0.60%"
"02/01/2015","1,237.75","1,240.45","1,240.45","1,236.75","","-0.25%"
"01/30/2015","1,240.90","1,226.60","1,243.85","1,217.70","","1.11%"
"01/29/2015","1,227.25","1,256.85","1,257.65","1,212.65","","-2.35%"
"01/28/2015","1,256.80","1,265.90","1,267.60","1,252.45","","-0.71%"
"01/27/2015","1,265.85","1,253.50","1,271.30","1,248.05","","0.99%"
"01/26/2015","1,253.45","1,275.85","1,278.85","1,247.00","","-1.69%"
"01/25/2015","1,275.05","1,271.00","1,275.10","1,266.55","","0.47%"
"01/23/2015","1,269.10","1,282.95","1,283.05","1,265.70","","-1.06%"
"01/22/2015","1,282.75","1,273.35","1,290.15","1,270.05","","0.80%"
"01/21/2015","1,272.60","1,278.95","1,289.35","1,270.75","","-0.47%"
"01/20/2015","1,278.55","1,263.45","1,288.85","1,261.75","","1.20%"
"01/19/2015","1,263.40","1,265.45","1,270.95","1,261.90","","-0.15%"
"01/18/2015","1,265.30","1,271.70","1,273.20","1,265.30","","-0.26%"
"01/16/2015","1,268.65","1,260.20","1,272.20","1,254.30","","0.69%"
"01/15/2015","1,259.90","1,235.15","1,267.05","1,230.40","","2.00%"
"01/14/2015","1,235.20","1,244.55","1,248.65","1,227.65","","-0.75%"
"01/13/2015","1,244.50","1,239.30","1,249.30","1,237.50","","0.42%"
"01/12/2015","1,239.25","1,234.45","1,246.40","1,227.25","","0.39%"
"01/11/2015","1,234.40","1,231.15","1,234.65","1,231.15","","0.05%"
"01/09/2015","1,233.75","1,220.20","1,233.95","1,219.80","","1.10%"
"01/08/2015","1,220.30","1,220.35","1,227.75","1,216.00","","-0.03%"
"01/07/2015","1,220.65","1,219.75","1,224.75","1,214.80","","0.08%"
"01/06/2015","1,219.65","1,212.90","1,228.90","1,209.30","","0.55%"
"01/05/2015","1,212.95","1,201.75","1,219.10","1,199.50","","0.91%"
"01/04/2015","1,202.00","1,202.20","1,205.00","1,197.50","","-0.10%"
"01/02/2015","1,203.20","1,213.65","1,215.60","1,187.90","","-0.84%"
"01/01/2015","1,213.40","1,209.50","1,213.70","1,209.10","","0.35%"
"12/31/2014","1,209.15","1,217.85","1,220.45","1,203.75","","-0.72%"
"12/30/2014","1,217.90","1,203.95","1,223.90","1,201.65","","1.19%"
"12/29/2014","1,203.60","1,214.55","1,220.95","1,195.20","","-0.91%"
"12/28/2014","1,214.60","1,217.85","1,218.15","1,214.60","","-0.13%"
"12/26/2014","1,216.15","1,192.75","1,219.40","1,192.00","","1.95%"
"12/25/2014","1,192.90","1,190.15","1,192.90","1,190.15","","0.23%"
"12/24/2014","1,190.15","1,192.45","1,193.45","1,185.80","","-0.23%"
"12/23/2014","1,192.85","1,179.80","1,194.20","1,179.60","","1.10%"
"12/22/2014","1,179.90","1,196.95","1,203.20","1,176.00","","-1.43%"
"12/21/2014","1,197.00","1,196.80","1,198.05","1,195.35","","0.02%"
"12/19/2014","1,196.80","1,198.25","1,203.70","1,195.40","","-0.19%"
"12/18/2014","1,199.10","1,195.45","1,214.85","1,194.10","","0.33%"
"12/17/2014","1,195.15","1,202.85","1,206.55","1,189.70","","-0.63%"
"12/16/2014","1,202.70","1,212.75","1,227.45","1,195.05","","-0.85%"
"12/15/2014","1,212.95","1,229.75","1,231.60","1,207.30","","-1.35%"
"12/14/2014","1,229.60","1,230.00","1,231.75","1,228.00","","-0.03%"
"12/12/2014","1,230.00","1,241.05","1,244.60","1,225.85","","-0.91%"
"12/11/2014","1,241.35","1,246.35","1,252.60","1,231.60","","-0.41%"
"12/10/2014","1,246.50","1,248.05","1,254.60","1,239.15","","-0.13%"
"12/09/2014","1,248.10","1,231.95","1,256.25","1,223.35","","1.27%"
"12/08/2014","1,232.50","1,222.15","1,237.85","1,220.75","","0.81%"
"12/07/2014","1,222.55","1,224.00","1,224.10","1,220.00","","-0.12%"
"12/05/2014","1,224.00","1,235.80","1,240.25","1,219.25","","-0.96%"
"12/04/2014","1,235.85","1,224.60","1,246.30","1,223.30","","0.93%"
"12/03/2014","1,224.50","1,217.70","1,233.75","1,213.10","","0.55%"
"12/02/2014","1,217.80","1,227.40","1,233.25","1,212.70","","-0.74%"
"12/01/2014","1,226.90","1,188.95","1,247.55","1,184.15","","3.11%"
"11/30/2014","1,189.85","1,201.05","1,201.15","1,183.05","","-0.90%"
"11/28/2014","1,200.70","1,215.80","1,220.40","1,200.05","","-1.26%"
"11/27/2014","1,216.00","1,228.95","1,228.95","1,214.10","","-1.06%"
"11/26/2014","1,229.00","1,222.85","1,230.35","1,219.05","","0.49%"
"11/25/2014","1,222.95","1,207.80","1,226.35","1,205.30","","1.25%"
"11/24/2014","1,207.85","1,223.45","1,228.85","1,200.65","","-1.27%"
"11/23/2014","1,223.40","1,225.95","1,226.45","1,223.10","","-0.30%"
"11/21/2014","1,227.10","1,206.75","1,234.60","1,206.40","","1.69%"
"11/20/2014","1,206.70","1,189.05","1,213.65","1,182.35","","1.45%"
"11/19/2014","1,189.45","1,203.45","1,209.65","1,181.60","","-1.17%"
"11/18/2014","1,203.50","1,201.85","1,216.20","1,198.75","","0.13%"
"11/17/2014","1,201.90","1,200.80","1,214.45","1,197.75","","0.12%"
"11/16/2014","1,200.40","1,211.75","1,212.70","1,200.40","","-1.10%"
"11/14/2014","1,213.70","1,196.20","1,216.55","1,178.10","","1.45%"
"11/13/2014","1,196.30","1,199.80","1,206.80","1,193.05","","-0.28%"
"11/12/2014","1,199.65","1,201.40","1,211.30","1,197.65","","-0.13%"
"11/11/2014","1,201.20","1,202.35","1,211.80","1,191.50","","-0.10%"
"11/10/2014","1,202.45","1,209.15","1,221.10","1,194.25","","-0.55%"
"11/09/2014","1,209.10","1,216.80","1,216.85","1,208.10","","-0.73%"
"11/07/2014","1,217.95","1,196.85","1,219.65","1,188.80","","1.79%"
"11/06/2014","1,196.55","1,209.15","1,213.55","1,192.65","","-1.00%"
"11/05/2014","1,208.60","1,225.15","1,225.45","1,197.10","","-1.38%"
"11/04/2014","1,225.50","1,229.80","1,233.50","1,218.30","","-0.43%"
"11/03/2014","1,230.75","1,233.30","1,245.05","1,224.15","","-0.27%"
"11/02/2014","1,234.10","1,237.05","1,237.05","1,225.00","","-0.24%"
"10/31/2014","1,237.05","1,246.85","1,246.85","1,221.10","","-0.79%"
"10/30/2014","1,246.90","1,258.15","1,261.00","1,240.15","","-0.90%"
"10/29/2014","1,258.25","1,268.10","1,276.85","1,257.70","","-0.71%"
"10/28/2014","1,267.25","1,258.25","1,272.75","1,251.85","","0.71%"
"10/27/2014","1,258.35","1,250.85","1,262.80","1,249.45","","0.59%"
"10/26/2014","1,250.95","1,251.95","1,253.45","1,249.90","","0.00%"
"10/24/2014","1,250.90","1,260.50","1,260.50","1,247.65","","-0.79%"
"10/23/2014","1,260.80","1,266.00","1,270.45","1,246.65","","-0.42%"
"10/22/2014","1,266.10","1,282.50","1,283.95","1,262.55","","-1.25%"
"10/21/2014","1,282.10","1,267.75","1,285.65","1,263.15","","1.17%"
"10/20/2014","1,267.25","1,259.60","1,274.75","1,258.60","","0.60%"
"10/19/2014","1,259.70","1,260.45","1,262.80","1,257.85","","-0.21%"
"10/17/2014","1,262.35","1,256.20","1,264.45","1,253.35","","0.52%"
"10/16/2014","1,255.85","1,262.00","1,263.50","1,239.70","","-0.48%"
"10/15/2014","1,261.85","1,265.75","1,280.90","1,247.45","","-0.30%"
"10/14/2014","1,265.70","1,267.90","1,277.80","1,260.95","","-0.22%"
"10/13/2014","1,268.55","1,270.85","1,275.75","1,255.20","","-0.11%"
"10/12/2014","1,269.90","1,262.55","1,275.35","1,262.35","","0.54%"
"10/10/2014","1,263.10","1,265.75","1,269.85","1,256.20","","-0.21%"
"10/09/2014","1,265.70","1,276.75","1,294.50","1,265.60","","-0.85%"
"10/08/2014","1,276.55","1,266.45","1,284.40","1,260.75","","0.79%"
"10/07/2014","1,266.50","1,245.95","1,268.90","1,243.10","","1.61%"
"10/06/2014","1,246.45","1,204.05","1,249.55","1,187.05","","3.53%"
"10/05/2014","1,203.90","1,223.90","1,224.10","1,203.85","","-1.78%"
"10/03/2014","1,225.70","1,264.20","1,264.55","1,222.30","","-3.06%"
"10/02/2014","1,264.40","1,283.45","1,294.80","1,264.25","","-1.45%"
"10/01/2014","1,282.95","1,292.90","1,293.95","1,263.60","","-0.80%"
"09/30/2014","1,293.30","1,304.45","1,312.40","1,289.85","","-0.86%"
"09/29/2014","1,304.50","1,300.60","1,310.90","1,297.10","","0.25%"
"09/28/2014","1,301.25","1,298.85","1,304.55","1,297.70","","0.03%"
"09/26/2014","1,300.90","1,314.50","1,320.45","1,300.55","","-1.08%"
"09/25/2014","1,315.05","1,315.40","1,318.60","1,299.55","","-0.10%"
"09/24/2014","1,316.40","1,333.45","1,341.55","1,314.65","","-1.29%"
"09/23/2014","1,333.55","1,328.70","1,348.35","1,327.25","","0.37%"
"09/22/2014","1,328.65","1,333.45","1,338.35","1,325.50","","-0.36%"
"09/21/2014","1,333.50","1,335.40","1,336.90","1,333.25","","-0.19%"
"09/19/2014","1,336.05","1,348.05","1,353.75","1,334.40","","-0.90%"
"09/18/2014","1,348.20","1,349.35","1,352.35","1,341.25","","-0.11%"
"09/17/2014","1,349.70","1,366.05","1,370.95","1,347.15","","-1.23%"
"09/16/2014","1,366.45","1,364.90","1,370.90","1,360.75","","0.17%"
"09/15/2014","1,364.15","1,367.15","1,376.40","1,361.05","","-0.22%"
"09/14/2014","1,367.20","1,368.05","1,369.95","1,366.00","","-0.34%"
"09/12/2014","1,371.85","1,370.95","1,371.85","1,356.40","","0.01%"
"09/11/2014","1,371.75","1,382.25","1,383.95","1,368.30","","-0.76%"
"09/10/2014","1,382.30","1,389.60","1,391.60","1,379.40","","-0.58%"
"09/09/2014","1,390.35","1,398.15","1,400.35","1,383.70","","-0.66%"
"09/08/2014","1,399.65","1,410.70","1,413.90","1,397.00","","-0.79%"
"09/07/2014","1,410.85","1,411.30","1,414.60","1,409.90","","0.01%"
"09/05/2014","1,410.75","1,404.25","1,412.50","1,403.55","","0.50%"
"09/04/2014","1,403.70","1,412.50","1,416.95","1,403.60","","-0.65%"
"09/03/2014","1,412.90","1,412.65","1,414.50","1,404.45","","0.01%"
"09/02/2014","1,412.75","1,424.15","1,428.10","1,408.30","","-0.79%"
"09/01/2014","1,423.95","1,424.45","1,430.10","1,421.40","","-0.05%"
"08/31/2014","1,424.60","1,424.55","1,425.75","1,424.25","","0.01%"
"08/29/2014","1,424.50","1,425.10","1,428.45","1,422.75","","-0.04%"
"08/28/2014","1,425.05","1,420.40","1,431.20","1,419.55","","0.32%"
"08/27/2014","1,420.45","1,417.85","1,425.40","1,417.40","","0.18%"
"08/26/2014","1,417.90","1,418.10","1,427.60","1,414.55","","-0.01%"
"08/25/2014","1,418.10","1,418.30","1,423.55","1,416.10","","-0.26%"
"08/22/2014","1,421.85","1,421.90","1,426.30","1,416.20","","-0.06%"
"08/21/2014","1,422.65","1,428.60","1,428.95","1,415.15","","-0.44%"
"08/20/2014","1,428.90","1,439.75","1,442.85","1,425.75","","-0.79%"
"08/19/2014","1,440.25","1,447.55","1,451.90","1,437.70","","-0.51%"
"08/18/2014","1,447.70","1,457.90","1,458.30","1,444.45","","-0.68%"
"08/17/2014","1,457.60","1,456.15","1,457.75","1,455.25","","-0.01%"
"08/15/2014","1,457.75","1,468.40","1,468.40","1,447.55","","-0.74%"
"08/14/2014","1,468.55","1,470.25","1,474.85","1,465.40","","-0.12%"
"08/13/2014","1,470.35","1,470.35","1,477.15","1,463.85","","-0.03%"
"08/12/2014","1,470.75","1,472.85","1,477.65","1,467.55","","-0.14%"
"08/11/2014","1,472.85","1,475.45","1,477.30","1,470.45","","-0.23%"
"08/10/2014","1,476.25","1,478.80","1,480.25","1,476.10","","-0.08%"
"08/08/2014","1,477.45","1,478.35","1,488.50","1,475.30","","-0.06%"
"08/07/2014","1,478.30","1,467.45","1,482.25","1,466.45","","0.75%"
"08/06/2014","1,467.30","1,459.30","1,467.35","1,451.75","","0.51%"
"08/05/2014","1,459.85","1,466.45","1,469.65","1,451.20","","-0.46%"
"08/04/2014","1,466.65","1,465.70","1,471.85","1,461.30","","0.06%"
"08/03/2014","1,465.75","1,465.00","1,465.95","1,463.45","","0.00%"
"08/01/2014","1,465.75","1,464.50","1,469.60","1,457.10","","0.06%"
"07/31/2014","1,464.90","1,482.05","1,482.40","1,462.65","","-1.15%"
"07/30/2014","1,481.90","1,484.60","1,487.85","1,478.70","","-0.19%"
"07/29/2014","1,484.65","1,491.05","1,492.90","1,481.25","","-0.44%"
"07/28/2014","1,491.25","1,480.55","1,494.45","1,479.55","","0.73%"
"07/27/2014","1,480.50","1,484.50","1,484.50","1,479.00","","-0.05%"
"07/25/2014","1,481.20","1,473.15","1,481.65","1,470.45","","0.55%"
"07/24/2014","1,473.10","1,484.65","1,486.15","1,466.75","","-0.77%"
"07/23/2014","1,484.60","1,489.50","1,493.15","1,483.75","","-0.32%"
"07/22/2014","1,489.40","1,490.55","1,494.45","1,484.35","","-0.09%"
"07/21/2014","1,490.80","1,493.65","1,500.85","1,488.20","","-0.19%"
"07/20/2014","1,493.60","1,491.65","1,494.75","1,491.10","","0.06%"
"07/18/2014","1,492.70","1,506.10","1,506.60","1,488.00","","-0.85%"
"07/17/2014","1,505.45","1,488.00","1,509.25","1,487.85","","1.18%"
"07/16/2014","1,487.95","1,487.80","1,491.85","1,481.15","","-0.01%"
"07/15/2014","1,488.05","1,499.65","1,503.10","1,482.65","","-0.77%"
"07/14/2014","1,499.55","1,515.65","1,515.70","1,492.15","","-1.07%"
"07/13/2014","1,515.75","1,515.25","1,516.65","1,515.25","","0.01%"
"07/11/2014","1,515.65","1,516.00","1,517.55","1,507.75","","-0.04%"
"07/10/2014","1,516.20","1,510.35","1,523.65","1,509.90","","0.41%"
"07/09/2014","1,510.00","1,502.15","1,513.65","1,499.95","","0.51%"
"07/08/2014","1,502.30","1,498.25","1,509.30","1,493.95","","0.27%"
"07/07/2014","1,498.20","1,505.25","1,507.45","1,492.55","","-0.43%"
"07/06/2014","1,504.60","1,507.15","1,507.80","1,503.35","","0.09%"
"07/04/2014","1,503.30","1,499.70","1,508.65","1,495.45","","0.22%"
"07/03/2014","1,500.05","1,507.75","1,511.00","1,494.70","","-0.51%"
"07/02/2014","1,507.70","1,505.05","1,522.95","1,501.25","","0.17%"
"07/01/2014","1,505.15","1,486.95","1,515.70","1,483.65","","1.23%"
