"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2017","16.675","16.575","16.780","16.575","0.11K","0.82%"
"06/22/2017","16.540","16.455","16.665","16.455","0.16K","0.84%"
"06/21/2017","16.403","16.490","16.495","16.330","0.73K","-0.26%"
"06/20/2017","16.446","16.540","16.620","16.390","0.08K","-0.52%"
"06/19/2017","16.532","16.680","16.685","16.500","0.05K","-0.94%"
"06/16/2017","16.689","16.775","16.805","16.685","0.05K","-0.35%"
"06/15/2017","16.747","17.025","17.025","16.670","0.08K","-2.46%"
"06/14/2017","17.170","16.935","17.330","16.920","0.04K","2.20%"
"06/13/2017","16.801","16.850","16.850","16.745","0.03K","-1.05%"
"06/12/2017","16.979","17.180","17.180","16.960","0.02K","-1.62%"
"06/09/2017","17.259","17.450","17.450","17.220","0.02K","-1.09%"
"06/08/2017","17.450","17.665","17.665","17.395","0.01K","-1.17%"
"06/07/2017","17.656","17.720","17.720","17.580","0.02K","-0.51%"
"06/06/2017","17.746","17.690","17.725","17.690","0.02K","0.73%"
"06/05/2017","17.617","17.580","17.600","17.580","0.01K","0.10%"
"06/02/2017","17.600","17.250","17.645","17.200","4.79K","1.41%"
"06/01/2017","17.356","17.390","17.430","17.060","5.82K","-0.72%"
"05/31/2017","17.481","17.435","17.495","17.300","4.05K","-0.12%"
"05/30/2017","17.502","17.425","17.540","17.280","5.73K","0.43%"
"05/29/2017","17.427","17.340","17.465","17.205","75.85K","0.17%"
"05/26/2017","17.398","17.210","17.450","17.185","4.16K","0.76%"
"05/25/2017","17.266","17.290","17.325","17.200","4.31K","0.45%"
"05/24/2017","17.189","17.120","17.295","16.970","3.94K","-0.12%"
"05/23/2017","17.210","17.230","17.360","17.110","4.67K","-0.30%"
"05/22/2017","17.262","16.930","17.270","16.915","2.51K","2.34%"
"05/19/2017","16.867","16.715","16.935","16.685","3.62K","0.75%"
"05/18/2017","16.742","16.965","17.000","16.510","10.47K","-1.39%"
"05/17/2017","16.978","16.930","17.100","16.825","7.71K","0.95%"
"05/16/2017","16.818","16.695","16.930","16.695","1.45K","0.88%"
"05/15/2017","16.672","16.530","16.880","16.525","1.32K","1.22%"
"05/12/2017","16.471","16.400","16.535","16.380","3.01K","0.84%"
"05/11/2017","16.334","16.250","16.460","16.250","4.90K","0.35%"
"05/10/2017","16.277","16.260","16.370","16.220","6.24K","0.87%"
"05/09/2017","16.136","16.295","16.365","16.125","3.20K","-1.18%"
"05/08/2017","16.328","16.325","16.520","16.320","1.16K","-0.10%"
"05/05/2017","16.344","16.420","16.590","16.310","1.79K","-0.18%"
"05/04/2017","16.373","16.550","16.660","16.300","1.62K","-1.46%"
"05/03/2017","16.616","16.920","16.965","16.485","2.96K","-1.69%"
"05/02/2017","16.902","16.960","17.070","16.875","4.56K","-0.07%"
"05/01/2017","16.913","17.300","17.350","16.890","5.06K","-2.44%"
"04/28/2017","17.336","17.360","17.515","17.265","2.04K","-0.41%"
"04/27/2017","17.408","17.600","17.600","17.355","3.07K","-0.13%"
"04/26/2017","17.431","17.650","17.695","17.355","67.57K","-1.29%"
"04/25/2017","17.659","17.990","18.050","17.590","61.72K","-1.52%"
"04/24/2017","17.932","18.035","18.035","17.625","46.78K","-0.03%"
"04/21/2017","17.937","18.095","18.095","17.865","42.18K","-0.89%"
"04/20/2017","18.098","18.220","18.295","17.920","41.78K","-0.78%"
"04/19/2017","18.240","18.375","18.395","18.165","22.21K","-0.60%"
"04/18/2017","18.350","18.500","18.510","18.145","36.12K","-1.29%"
"04/17/2017","18.590","18.650","18.725","18.450","12.42K","0.43%"
"04/13/2017","18.510","18.510","18.605","18.415","83.59K","1.15%"
"04/12/2017","18.300","18.350","18.585","18.245","77.03K","0.25%"
"04/11/2017","18.254","17.950","18.345","17.910","80.61K","1.89%"
"04/10/2017","17.915","17.930","18.025","17.735","72.88K","-1.30%"
"04/07/2017","18.151","18.250","18.490","17.865","118.60K","-0.52%"
"04/06/2017","18.246","18.295","18.355","18.165","50.60K","0.32%"
"04/05/2017","18.187","18.320","18.325","18.145","74.38K","-0.74%"
"04/04/2017","18.323","18.305","18.430","18.210","49.05K","0.61%"
"04/03/2017","18.212","18.265","18.290","18.090","47.76K","-0.24%"
"03/31/2017","18.256","18.135","18.290","18.060","53.64K","0.27%"
"03/30/2017","18.206","18.250","18.315","18.070","63.77K","-0.25%"
"03/29/2017","18.252","18.205","18.275","18.055","58.01K","0.00%"
"03/28/2017","18.252","18.120","18.260","18.025","72.06K","0.80%"
"03/27/2017","18.108","17.805","18.150","17.780","59.65K","2.03%"
"03/24/2017","17.748","17.595","17.800","17.540","42.18K","0.88%"
"03/23/2017","17.593","17.555","17.710","17.525","51.80K","0.09%"
"03/22/2017","17.578","17.565","17.605","17.460","42.98K","-0.03%"
"03/21/2017","17.583","17.445","17.620","17.340","56.00K","0.83%"
"03/20/2017","17.438","17.425","17.475","17.365","29.24K","0.14%"
"03/17/2017","17.413","17.340","17.425","17.230","39.67K","0.48%"
"03/16/2017","17.330","17.345","17.585","17.255","77.18K","2.41%"
"03/15/2017","16.923","16.890","17.370","16.825","72.91K","0.00%"
"03/14/2017","16.923","16.985","17.065","16.875","48.42K","-0.29%"
"03/13/2017","16.972","17.050","17.160","16.965","49.02K","0.29%"
"03/10/2017","16.923","16.980","17.105","16.855","75.85K","-0.66%"
"03/09/2017","17.036","17.255","17.310","16.955","67.23K","-1.51%"
"03/08/2017","17.298","17.520","17.570","17.240","59.44K","-1.36%"
"03/07/2017","17.536","17.800","17.820","17.495","55.27K","-1.33%"
"03/06/2017","17.773","17.990","17.995","17.735","49.10K","0.19%"
"03/03/2017","17.740","17.800","18.010","17.660","81.26K","-0.05%"
"03/02/2017","17.748","18.465","18.480","17.705","98.44K","-4.01%"
"03/01/2017","18.489","18.360","18.510","18.270","77.48K","0.11%"
"02/28/2017","18.469","18.315","18.510","18.280","63.46K","0.28%"
"02/27/2017","18.417","18.420","18.540","18.265","70.99K","0.06%"
"02/24/2017","18.406","18.225","18.460","18.210","59.07K","1.60%"
"02/23/2017","18.117","18.000","18.210","17.925","98.98K","0.93%"
"02/22/2017","17.950","17.960","18.040","17.905","73.45K","-0.50%"
"02/21/2017","18.040","18.020","18.100","17.860","0.13K","0.22%"
"02/20/2017","18.001","17.995","18.070","17.815","108.79K","-0.16%"
"02/17/2017","18.030","18.075","18.095","17.970","54.20K","-0.24%"
"02/16/2017","18.074","17.970","18.140","17.935","73.03K","0.62%"
"02/15/2017","17.963","17.955","17.990","17.755","71.90K","0.41%"
"02/14/2017","17.889","17.810","18.090","17.730","78.31K","0.38%"
"02/13/2017","17.821","17.940","18.015","17.755","59.33K","-0.62%"
"02/10/2017","17.933","17.640","18.020","17.545","90.40K","1.08%"
"02/09/2017","17.741","17.780","17.845","17.615","65.79K","0.20%"
"02/08/2017","17.705","17.700","17.875","17.620","66.25K","-0.29%"
"02/07/2017","17.756","17.740","17.795","17.560","55.46K","0.36%"
"02/06/2017","17.693","17.520","17.760","17.460","46.83K","1.22%"
"02/03/2017","17.479","17.485","17.540","17.260","65.77K","0.29%"
"02/02/2017","17.429","17.565","17.745","17.415","63.07K","-0.12%"
"02/01/2017","17.450","17.570","17.665","17.360","66.31K","-0.53%"
"01/31/2017","17.543","17.130","17.635","17.105","73.62K","2.28%"
"01/30/2017","17.152","17.170","17.295","17.080","57.16K","0.09%"
"01/27/2017","17.136","16.800","17.260","16.635","64.59K","1.70%"
"01/26/2017","16.850","17.010","17.050","16.680","53.18K","-0.77%"
"01/25/2017","16.980","17.110","17.130","16.780","63.42K","-1.19%"
"01/24/2017","17.185","17.250","17.310","17.025","51.74K","-0.01%"
"01/23/2017","17.186","17.120","17.285","17.075","51.76K","0.90%"
"01/20/2017","17.032","17.025","17.195","16.840","64.63K","0.18%"
"01/19/2017","17.002","17.075","17.125","16.745","79.09K","-1.57%"
"01/18/2017","17.274","17.230","17.360","17.060","59.04K","0.73%"
"01/17/2017","17.148","16.845","17.245","16.805","89.80K","0.00%"
"01/16/2017","17.148","16.845","17.245","16.805","89.80K","2.28%"
"01/13/2017","16.765","16.805","16.855","16.610","60.84K","-0.36%"
"01/12/2017","16.825","16.770","17.020","16.755","63.04K","-0.02%"
"01/11/2017","16.828","16.840","16.905","16.560","82.62K","-0.12%"
"01/10/2017","16.848","16.615","16.955","16.575","69.88K","0.99%"
"01/09/2017","16.683","16.520","16.735","16.455","46.50K","0.99%"
"01/06/2017","16.519","16.635","16.715","16.260","68.14K","-0.71%"
"01/05/2017","16.637","16.495","16.760","16.455","67.64K","0.51%"
"01/04/2017","16.552","16.345","16.570","16.300","52.45K","0.87%"
"01/03/2017","16.409","15.970","16.550","15.935","81.14K","2.63%"
"12/30/2016","15.989","16.225","16.345","15.880","44.62K","-1.41%"
"12/29/2016","16.218","16.080","16.310","16.040","41.88K","1.12%"
"12/28/2016","16.038","16.010","16.140","15.865","33.57K","0.31%"
"12/27/2016","15.989","15.805","16.105","15.755","31.24K","1.46%"
"12/23/2016","15.759","15.855","15.900","15.735","25.17K","-0.71%"
"12/22/2016","15.871","16.000","16.085","15.815","42.78K","-0.68%"
"12/21/2016","15.979","16.150","16.240","15.950","44.95K","-0.86%"
"12/20/2016","16.117","16.015","16.165","15.675","58.27K","0.17%"
"12/19/2016","16.089","16.120","16.265","15.955","37.66K","-0.78%"
"12/16/2016","16.215","15.990","16.330","15.975","56.46K","1.61%"
"12/15/2016","15.958","16.855","17.000","15.925","106.12K","-7.33%"
"12/14/2016","17.221","16.965","17.290","16.805","63.17K","1.44%"
"12/13/2016","16.977","17.130","17.230","16.830","46.35K","-1.22%"
"12/12/2016","17.187","16.915","17.265","16.735","53.32K","1.30%"
"12/09/2016","16.967","17.075","17.185","16.850","45.84K","-0.75%"
"12/08/2016","17.096","17.200","17.290","17.025","46.67K","-1.04%"
"12/07/2016","17.275","16.780","17.300","16.705","65.16K","2.77%"
"12/06/2016","16.810","16.790","16.955","16.745","46.29K","-0.53%"
"12/05/2016","16.899","16.940","17.050","16.545","55.81K","0.40%"
"12/02/2016","16.832","16.585","16.870","16.375","62.62K","1.98%"
"12/01/2016","16.506","16.555","16.735","16.300","61.52K","0.15%"
"11/30/2016","16.482","16.690","16.830","16.465","59.66K","-1.54%"
"11/29/2016","16.740","16.690","16.780","16.470","61.49K","0.95%"
"11/28/2016","16.583","16.560","16.850","16.435","66.69K","0.51%"
"11/25/2016","16.499","16.340","16.600","16.210","1.09K","0.18%"
"11/24/2016","16.470","16.375","16.575","16.150","91.69K","0.48%"
"11/23/2016","16.391","16.645","16.725","16.155","78.77K","-1.45%"
"11/22/2016","16.632","16.580","16.885","16.520","65.28K","0.67%"
"11/21/2016","16.521","16.600","16.755","16.505","56.23K","-0.62%"
"11/18/2016","16.624","16.670","16.745","16.430","79.49K","-0.88%"
"11/17/2016","16.772","16.960","17.080","16.575","71.54K","-0.92%"
"11/16/2016","16.927","17.085","17.235","16.855","61.53K","-0.68%"
"11/15/2016","17.043","16.920","17.135","16.820","69.76K","0.89%"
"11/14/2016","16.893","17.390","17.490","16.620","129.85K","-2.81%"
"11/11/2016","17.382","18.605","18.850","17.170","171.37K","-7.23%"
"11/10/2016","18.737","18.475","18.990","18.380","115.36K","1.95%"
"11/09/2016","18.378","18.400","19.005","18.275","156.62K","0.12%"
"11/08/2016","18.356","18.200","18.730","18.175","82.83K","1.13%"
"11/07/2016","18.151","18.270","18.290","18.005","60.42K","-1.20%"
"11/04/2016","18.371","18.360","18.480","18.185","56.40K","-0.24%"
"11/03/2016","18.416","18.500","18.645","17.995","81.28K","-1.48%"
"11/02/2016","18.693","18.375","18.750","18.360","78.45K","1.49%"
"11/01/2016","18.418","17.890","18.510","17.850","92.62K","3.50%"
"10/31/2016","17.796","17.800","17.925","17.755","48.49K","0.00%"
"10/28/2016","17.796","17.600","17.935","17.505","69.83K","0.89%"
"10/27/2016","17.639","17.615","17.725","17.545","44.88K","0.07%"
"10/26/2016","17.626","17.770","17.870","17.575","50.24K","-0.87%"
"10/25/2016","17.780","17.605","17.820","17.510","50.47K","1.00%"
"10/24/2016","17.604","17.520","17.890","17.465","62.96K","0.63%"
"10/21/2016","17.493","17.535","17.560","17.395","34.29K","-0.32%"
"10/20/2016","17.549","17.695","17.745","17.450","50.75K","-0.65%"
"10/19/2016","17.663","17.625","17.790","17.570","43.32K","0.14%"
"10/18/2016","17.638","17.460","17.730","17.455","58.37K","0.94%"
"10/17/2016","17.474","17.450","17.515","17.360","32.94K","0.19%"
"10/14/2016","17.441","17.525","17.600","17.315","53.58K","-0.10%"
"10/13/2016","17.458","17.515","17.705","17.430","49.80K","-0.27%"
"10/12/2016","17.505","17.495","17.640","17.380","45.85K","-0.02%"
"10/11/2016","17.509","17.660","17.855","17.465","59.88K","-0.85%"
"10/10/2016","17.659","17.600","17.840","17.570","58.02K","1.61%"
"10/07/2016","17.380","17.345","17.685","17.115","88.86K","0.20%"
"10/06/2016","17.345","17.785","17.880","17.140","70.90K","-1.98%"
"10/05/2016","17.695","17.805","18.040","17.585","76.92K","-0.45%"
"10/04/2016","17.775","18.875","18.940","17.745","103.46K","-5.79%"
"10/03/2016","18.868","19.260","19.385","18.750","54.29K","-1.80%"
"09/30/2016","19.214","19.160","19.770","19.120","71.48K","0.14%"
"09/29/2016","19.188","19.255","19.460","19.050","54.07K","0.35%"
"09/28/2016","19.121","19.190","19.270","18.975","51.26K","-0.23%"
"09/27/2016","19.165","19.510","19.610","19.045","66.95K","-2.20%"
"09/26/2016","19.596","19.790","19.825","19.425","54.91K","-1.08%"
"09/23/2016","19.810","19.960","20.025","19.665","48.15K","-1.44%"
"09/22/2016","20.099","19.900","20.145","19.785","72.41K","1.67%"
"09/21/2016","19.768","19.320","19.955","19.070","86.74K","2.55%"
"09/20/2016","19.277","19.220","19.365","19.145","35.85K","-0.07%"
"09/19/2016","19.290","18.845","19.380","18.840","48.79K","2.27%"
"09/16/2016","18.862","19.060","19.085","18.715","42.33K","-0.94%"
"09/15/2016","19.041","19.020","19.280","18.875","46.09K","-0.13%"
"09/14/2016","19.066","18.940","19.175","18.845","37.25K","0.48%"
"09/13/2016","18.975","19.160","19.350","18.855","60.57K","-0.13%"
"09/12/2016","19.000","19.205","19.245","18.765","82.09K","-1.90%"
"09/09/2016","19.368","19.680","19.725","19.080","54.92K","-1.58%"
"09/08/2016","19.678","19.870","20.020","19.630","51.48K","-0.86%"
"09/07/2016","19.848","20.115","20.235","19.815","54.32K","-1.24%"
"09/06/2016","20.098","19.450","20.100","19.400","0.04K","-0.20%"
"09/05/2016","20.138","19.470","20.220","19.380","99.64K","3.99%"
"09/02/2016","19.366","18.955","19.535","18.825","69.38K","2.23%"
"09/01/2016","18.943","18.720","18.995","18.650","46.53K","1.26%"
"08/31/2016","18.707","18.660","18.930","18.600","43.36K","0.18%"
"08/30/2016","18.673","18.960","19.040","18.645","55.58K","-0.51%"
"08/29/2016","18.768","18.610","18.880","18.370","47.46K","0.63%"
"08/26/2016","18.651","18.490","19.035","18.470","83.39K","0.88%"
"08/25/2016","18.489","18.500","18.620","18.440","54.91K","-0.36%"
"08/24/2016","18.556","18.820","18.965","18.500","72.85K","-1.93%"
"08/23/2016","18.922","18.865","19.090","18.770","64.03K","0.33%"
"08/22/2016","18.859","19.250","19.250","18.710","91.31K","-2.37%"
"08/19/2016","19.317","19.775","19.800","19.220","81.21K","-2.14%"
"08/18/2016","19.740","19.695","19.940","19.625","71.17K","0.47%"
"08/17/2016","19.648","19.820","19.895","19.375","78.99K","-1.14%"
"08/16/2016","19.874","19.855","20.120","19.715","71.35K","0.14%"
"08/15/2016","19.847","19.755","20.050","19.700","44.25K","0.73%"
"08/12/2016","19.703","20.000","20.235","19.660","77.23K","-1.58%"
"08/11/2016","20.020","20.190","20.340","19.905","73.47K","-0.74%"
"08/10/2016","20.170","19.920","20.515","19.900","73.11K","1.61%"
"08/09/2016","19.850","19.750","19.900","19.605","44.73K","0.23%"
"08/08/2016","19.805","19.550","19.890","19.515","49.35K","-0.06%"
"08/05/2016","19.817","20.410","20.470","19.715","81.16K","-3.06%"
"08/04/2016","20.443","20.450","20.550","20.080","58.94K","-0.14%"
"08/03/2016","20.471","20.675","20.770","20.405","45.74K","-1.11%"
"08/02/2016","20.701","20.530","20.835","20.385","64.98K","0.98%"
"08/01/2016","20.500","20.410","20.695","20.335","57.83K","0.75%"
"07/29/2016","20.347","20.225","20.455","20.005","65.05K","0.77%"
"07/28/2016","20.192","20.420","20.585","20.155","64.91K","0.99%"
"07/27/2016","19.995","19.710","20.470","19.575","71.22K","1.59%"
"07/26/2016","19.683","19.625","19.800","19.490","33.53K","0.18%"
"07/25/2016","19.647","19.695","19.760","19.355","45.00K","-0.21%"
"07/22/2016","19.689","19.870","20.020","19.620","45.74K","-0.64%"
"07/21/2016","19.815","19.450","19.935","19.270","62.36K","1.03%"
"07/20/2016","19.613","19.970","20.050","19.385","60.50K","-1.97%"
"07/19/2016","20.007","20.115","20.125","19.870","36.20K","-0.34%"
"07/18/2016","20.075","20.235","20.295","19.770","49.92K","-0.45%"
"07/15/2016","20.165","20.390","20.395","20.060","51.47K","-0.77%"
"07/14/2016","20.322","20.450","20.615","20.060","61.95K","-0.45%"
"07/13/2016","20.413","20.220","20.550","19.955","61.33K","1.20%"
"07/12/2016","20.171","20.365","20.595","20.020","82.20K","-0.66%"
"07/11/2016","20.304","20.400","20.760","20.170","73.60K","1.02%"
"07/08/2016","20.099","19.735","20.390","19.280","81.31K","1.32%"
"07/07/2016","19.838","20.165","20.335","19.525","68.74K","-1.81%"
"07/06/2016","20.203","20.015","20.585","19.930","77.47K","1.49%"
"07/05/2016","19.907","19.840","21.225","19.610","172.61K","0.00%"
"07/04/2016","19.907","19.840","21.225","19.610","172.61K","1.63%"
"07/01/2016","19.588","18.815","19.980","18.795","90.85K","5.18%"
"06/30/2016","18.623","18.360","18.900","18.260","56.08K","1.17%"
"06/29/2016","18.407","17.865","18.580","17.845","90.51K","3.16%"
"06/28/2016","17.843","17.800","17.880","17.550","61.14K","0.56%"
"06/27/2016","17.744","17.790","17.940","17.660","71.08K","-0.25%"
"06/24/2016","17.789","17.150","18.370","17.105","84.60K","2.51%"
"06/23/2016","17.353","17.250","17.500","17.215","57.37K","0.24%"
"06/22/2016","17.312","17.310","17.355","17.125","59.64K","-0.04%"
"06/21/2016","17.319","17.500","17.605","17.190","74.77K","-1.11%"
"06/20/2016","17.514","17.460","17.660","17.300","62.87K","0.59%"
"06/17/2016","17.411","17.210","17.530","17.210","63.72K","-1.11%"
"06/16/2016","17.607","17.550","17.880","17.170","83.63K","0.59%"
"06/15/2016","17.503","17.400","17.635","17.355","52.04K","0.45%"
"06/14/2016","17.424","17.460","17.500","17.225","49.00K","-0.11%"
"06/13/2016","17.443","17.330","17.465","17.105","62.18K","0.65%"
"06/10/2016","17.330","17.280","17.380","17.160","52.62K","0.36%"
"06/09/2016","17.268","17.055","17.340","16.950","62.73K","1.67%"
"06/08/2016","16.985","16.410","17.115","16.390","74.54K","3.60%"
"06/07/2016","16.394","16.485","16.490","16.245","54.58K","-0.32%"
"06/06/2016","16.447","16.415","16.545","16.365","45.69K","0.50%"
"06/03/2016","16.365","16.015","16.470","15.970","59.40K","2.12%"
"06/02/2016","16.025","15.985","16.065","15.925","39.22K","0.62%"
"06/01/2016","15.927","16.020","16.105","15.830","56.80K","-0.57%"
"05/31/2016","16.018","16.085","16.100","16.085","0.03K","0.15%"
"05/30/2016","15.994","16.220","16.245","15.915","68.82K","-1.69%"
"05/27/2016","16.269","16.335","16.395","16.140","38.78K","-0.45%"
"05/26/2016","16.343","16.335","16.585","16.250","50.58K","0.50%"
"05/25/2016","16.261","16.235","16.380","16.185","47.07K","0.04%"
"05/24/2016","16.254","16.400","16.455","16.210","45.13K","-1.03%"
"05/23/2016","16.423","16.500","16.590","16.325","38.87K","-0.66%"
"05/20/2016","16.532","16.500","16.675","16.435","39.22K","0.24%"
"05/19/2016","16.493","16.855","16.950","16.350","76.51K","-3.73%"
"05/18/2016","17.132","17.285","17.320","16.715","61.96K","-0.68%"
"05/17/2016","17.250","17.175","17.380","17.055","40.69K","0.56%"
"05/16/2016","17.154","17.140","17.430","17.075","47.43K","0.13%"
"05/13/2016","17.132","17.025","17.200","16.850","48.01K","0.17%"
"05/12/2016","17.103","17.445","17.485","17.000","53.79K","-1.25%"
"05/11/2016","17.319","17.155","17.620","17.125","49.97K","1.33%"
"05/10/2016","17.092","17.050","17.190","16.925","43.22K","0.02%"
"05/09/2016","17.089","17.460","17.505","16.960","56.68K","-2.50%"
"05/06/2016","17.527","17.370","17.635","17.220","52.45K","1.15%"
"05/05/2016","17.327","17.410","17.685","17.285","55.05K","0.15%"
"05/04/2016","17.301","17.450","17.510","17.215","51.20K","-1.13%"
"05/03/2016","17.499","17.605","17.760","17.365","61.63K","-1.03%"
"05/02/2016","17.682","17.920","18.060","17.530","55.82K","-0.77%"
"04/29/2016","17.819","17.630","18.020","17.615","66.18K","1.31%"
"04/28/2016","17.588","17.285","17.695","17.185","72.24K","1.73%"
"04/27/2016","17.289","17.160","17.435","17.055","75.96K","1.05%"
"04/26/2016","17.110","17.005","17.175","16.835","83.61K","0.59%"
"04/25/2016","17.009","16.900","17.140","16.810","63.00K","0.64%"
"04/22/2016","16.900","17.015","17.360","16.855","88.30K","-1.11%"
"04/21/2016","17.090","16.960","17.720","16.755","142.29K","-0.26%"
"04/20/2016","17.135","16.960","17.255","16.855","92.98K","0.96%"
"04/19/2016","16.972","16.235","17.110","16.180","107.56K","4.42%"
"04/18/2016","16.253","16.295","16.340","16.130","45.77K","-0.37%"
"04/15/2016","16.313","16.185","16.395","16.110","46.57K","0.87%"
"04/14/2016","16.173","16.230","16.270","15.925","60.58K","-0.93%"
"04/13/2016","16.325","16.200","16.345","16.015","68.65K","0.63%"
"04/12/2016","16.222","15.950","16.230","15.800","75.57K","1.54%"
"04/11/2016","15.976","15.380","15.985","15.370","74.21K","3.85%"
"04/08/2016","15.384","15.215","15.390","15.120","43.34K","1.49%"
"04/07/2016","15.158","15.055","15.365","15.055","51.59K","0.69%"
"04/06/2016","15.054","15.130","15.195","14.915","41.55K","-0.41%"
"04/05/2016","15.116","14.940","15.220","14.925","40.47K","1.15%"
"04/04/2016","14.944","15.025","15.105","14.895","36.40K","-0.68%"
"04/01/2016","15.046","15.445","15.480","14.785","71.49K","-2.70%"
"03/31/2016","15.464","15.215","15.550","15.200","40.38K","1.66%"
"03/30/2016","15.211","15.360","15.460","15.175","45.02K","-0.14%"
"03/29/2016","15.233","15.230","15.375","15.060","47.51K","0.28%"
"03/28/2016","15.190","15.190","15.375","15.140","27.24K","-0.06%"
"03/24/2016","15.199","15.275","15.335","15.105","41.07K","-0.48%"
"03/23/2016","15.272","15.885","15.935","15.235","76.68K","-3.86%"
"03/22/2016","15.885","15.855","16.040","15.790","46.58K","0.24%"
"03/21/2016","15.847","15.830","15.925","15.725","33.91K","0.23%"
"03/18/2016","15.811","15.970","16.170","15.755","46.01K","-1.38%"
"03/17/2016","16.033","15.625","16.075","15.565","79.23K","5.35%"
"03/16/2016","15.219","15.290","15.675","15.210","47.24K","-0.28%"
"03/15/2016","15.261","15.375","15.420","15.200","38.70K","-1.68%"
"03/14/2016","15.521","15.520","15.850","15.310","58.17K","-0.54%"
"03/11/2016","15.605","15.615","15.755","15.480","45.38K","0.36%"
"03/10/2016","15.549","15.310","15.665","15.165","63.69K","1.19%"
"03/09/2016","15.366","15.370","15.455","15.205","44.00K","-0.16%"
"03/08/2016","15.390","15.650","15.760","15.350","52.20K","-1.55%"
"03/07/2016","15.633","15.575","15.830","15.495","48.85K","-0.39%"
"03/04/2016","15.694","15.230","15.840","15.150","85.08K","3.62%"
"03/03/2016","15.146","14.980","15.340","14.865","43.62K","0.83%"
"03/02/2016","15.022","14.830","15.045","14.770","39.82K","1.80%"
"03/01/2016","14.756","14.915","15.105","14.745","40.66K","-1.09%"
"02/29/2016","14.918","14.755","14.945","14.610","52.67K","1.39%"
"02/26/2016","14.714","15.175","15.260","14.695","72.79K","-3.01%"
"02/25/2016","15.170","15.240","15.330","15.030","68.98K","-0.83%"
"02/24/2016","15.297","15.300","15.595","15.185","83.78K","0.37%"
"02/23/2016","15.240","15.190","15.320","15.170","59.96K","0.37%"
"02/22/2016","15.184","15.365","15.370","14.945","67.44K","-1.23%"
"02/19/2016","15.373","15.420","15.495","15.290","50.79K","-0.38%"
"02/18/2016","15.432","15.315","15.570","15.225","62.25K","0.36%"
"02/17/2016","15.377","15.275","15.415","15.190","60.01K","0.21%"
"02/16/2016","15.345","15.455","15.455","15.260","0.43K","0.07%"
"02/15/2016","15.334","15.705","15.740","15.155","87.04K","-2.89%"
"02/12/2016","15.790","15.805","15.845","15.650","53.86K","-0.03%"
"02/11/2016","15.794","15.285","15.990","15.285","93.36K","3.35%"
"02/10/2016","15.282","15.285","15.325","15.110","57.40K","-1.08%"
"02/09/2016","15.449","15.360","15.470","15.205","54.35K","0.15%"
"02/08/2016","15.426","15.000","15.480","14.900","69.52K","4.38%"
"02/05/2016","14.778","14.880","15.065","14.670","53.90K","-0.48%"
"02/04/2016","14.850","14.705","14.930","14.650","52.52K","0.79%"
"02/03/2016","14.734","14.310","14.820","14.270","65.07K","3.11%"
"02/02/2016","14.289","14.345","14.405","14.230","34.18K","-0.38%"
"02/01/2016","14.343","14.255","14.420","14.200","35.15K","0.70%"
"01/29/2016","14.243","14.250","14.310","14.160","32.36K","0.08%"
"01/28/2016","14.232","14.510","14.540","14.070","43.77K","-1.57%"
"01/27/2016","14.459","14.515","14.585","14.360","37.69K","-0.72%"
"01/26/2016","14.564","14.255","14.580","14.220","56.61K","2.17%"
"01/25/2016","14.254","14.065","14.310","14.025","37.40K","1.40%"
"01/22/2016","14.057","14.115","14.360","14.020","45.77K","-0.26%"
"01/21/2016","14.094","14.175","14.210","13.885","48.80K","-0.47%"
"01/20/2016","14.160","14.035","14.220","13.995","39.85K","0.28%"
"01/19/2016","14.121","13.920","14.185","13.840","46.36K","0.00%"
"01/18/2016","14.121","13.920","14.185","13.840","46.36K","1.62%"
"01/15/2016","13.896","13.850","14.135","13.765","44.61K","1.08%"
"01/14/2016","13.748","14.175","14.185","13.740","50.73K","-2.88%"
"01/13/2016","14.156","13.785","14.205","13.750","50.02K","2.95%"
"01/12/2016","13.751","13.875","13.910","13.730","38.76K","-0.83%"
"01/11/2016","13.866","13.965","14.075","13.825","41.86K","-0.37%"
"01/08/2016","13.918","14.325","14.340","13.870","52.19K","-2.97%"
"01/07/2016","14.344","13.995","14.385","13.920","68.54K","2.63%"
"01/06/2016","13.976","13.950","14.135","13.855","40.05K","0.04%"
"01/05/2016","13.971","13.860","14.065","13.845","29.58K","0.94%"
"01/04/2016","13.841","13.815","14.185","13.800","51.63K","0.28%"
"12/31/2015","13.803","13.865","13.960","13.765","17.24K","-0.28%"
"12/30/2015","13.842","13.925","13.985","13.750","24.31K","-0.62%"
"12/29/2015","13.928","13.915","14.055","13.900","24.70K","0.32%"
"12/28/2015","13.884","14.365","14.425","13.850","34.87K","-3.44%"
"12/24/2015","14.379","14.300","14.400","14.265","13.69K","0.64%"
"12/23/2015","14.287","14.260","14.345","14.200","22.40K","-0.19%"
"12/22/2015","14.314","14.240","14.400","14.215","31.87K","-0.01%"
"12/21/2015","14.315","14.110","14.330","14.045","38.61K","1.55%"
"12/18/2015","14.096","13.710","14.195","13.685","45.14K","2.87%"
"12/17/2015","13.703","14.195","14.225","13.665","48.01K","-3.83%"
"12/16/2015","14.248","13.745","14.310","13.745","55.18K","3.47%"
"12/15/2015","13.770","13.655","13.810","13.635","38.12K","0.55%"
